user_id,item_id,rank,score,source
1941,1045969,3,0.0,itemcf
1953,67897,1,0.0,itemcf
1965,922514,1,0.0,itemcf
1982,830098,1,0.0,itemcf
1985,507976,1,0.1749776400295848,itemcf
1985,582176,2,0.0,itemcf
1990,47934,1,0.0,itemcf
1996,197239,1,0.3224710544796377,itemcf
1996,751744,2,0.0,itemcf
2045,654671,1,0.0,itemcf
2068,867263,1,0.0,itemcf
2093,787949,1,0.0795963258895977,itemcf
2093,71357,2,0.06359573920784613,itemcf
2093,487805,3,0.05161639657528785,itemcf
2093,885901,4,0.04587803590816959,itemcf
2093,391880,5,0.0,itemcf
2099,822352,1,0.0,itemcf
2102,235937,1,0.0,itemcf
2142,333915,1,0.0,itemcf
2168,997507,1,0.0,itemcf
2227,807126,1,0.0,itemcf
2276,562654,1,0.0,itemcf
2285,436099,1,0.0,itemcf
2291,922514,1,0.0,itemcf
2322,882631,1,0.0,itemcf
2362,67897,1,0.0,itemcf
2377,448776,1,0.0,itemcf
2380,798006,1,0.0,itemcf
2405,448776,1,0.0,itemcf
2452,218188,1,0.0,itemcf
2534,671759,1,0.0,itemcf
2552,789857,1,0.09445359779851314,itemcf
2552,305410,2,0.0,itemcf
2567,201361,1,0.0,itemcf
2578,783801,1,0.0,itemcf
2592,304761,1,0.0,itemcf
2594,729209,1,0.0,itemcf
2631,683349,1,0.0917351975894415,itemcf
2631,416965,2,0.05970853414273691,itemcf
2631,448776,3,0.0,itemcf
2631,712042,4,0.0,itemcf
2644,1089049,1,0.0,itemcf
2712,492131,1,0.0,itemcf
2715,391988,1,0.0,itemcf
2754,452958,1,0.0,itemcf
2766,922514,1,0.0,itemcf
2778,340004,1,0.0,itemcf
2780,468903,1,0.0,itemcf
2785,195714,1,0.0,itemcf
2788,840624,1,0.0,itemcf
2859,551228,1,0.0,itemcf
2859,654671,2,0.0,itemcf
2859,327754,3,0.0,itemcf
2859,468903,4,0.0,itemcf
2859,174382,5,0.0,itemcf
2859,597616,6,0.0,itemcf
2859,125904,7,0.0,itemcf
2863,492131,1,0.0,itemcf
2902,614255,1,0.10948987888624798,itemcf
2902,619445,2,0.10694402994432387,itemcf
2902,576141,3,0.0,itemcf
2903,893999,1,0.0,itemcf
3069,671367,1,0.0,itemcf
3069,294555,2,0.0,itemcf
3091,431722,1,0.0,itemcf
3096,840624,1,0.0,itemcf
3104,822352,1,0.0,itemcf
3111,998103,1,0.2984061866419502,itemcf
3111,830436,2,0.13432530047905733,itemcf
3111,413046,3,0.0,itemcf
3111,758374,4,0.0,itemcf
3129,671759,1,0.0,itemcf
3148,822352,1,0.0,itemcf
3161,671759,1,0.0,itemcf
3216,67897,1,0.0,itemcf
3240,581038,1,0.0,itemcf
3240,541476,2,0.0,itemcf
3251,974222,1,0.11024124379659428,itemcf
3251,391880,2,0.09537934795531428,itemcf
3251,487805,3,0.0,itemcf
3288,998103,1,0.14160936790393402,itemcf
3288,758374,2,0.13979258015315166,itemcf
3288,282291,3,0.09374378712933124,itemcf
3288,413046,4,0.0,itemcf
3288,384134,5,0.0,itemcf
3332,391988,1,0.0,itemcf
3332,202490,2,0.0,itemcf
3368,729209,1,0.0,itemcf
3371,606985,1,0.0,itemcf
3376,218188,1,0.0,itemcf
3419,413046,1,0.16510440138116972,itemcf
3419,758374,2,0.10779157944460963,itemcf
3419,998103,3,0.0,itemcf
3421,215089,1,0.0,itemcf
3433,735498,1,0.0,itemcf
3439,1039510,1,0.0,itemcf
3443,218188,1,0.0,itemcf
3452,331763,1,0.0,itemcf
3468,67897,1,0.0,itemcf
3530,235937,1,0.0,itemcf
3534,492131,1,0.0,itemcf
3537,893999,1,0.0,itemcf
3598,922514,1,0.0,itemcf
3605,391880,1,0.08477571935904378,itemcf
3605,885901,2,0.0,itemcf
3605,893999,3,0.0,itemcf
3651,305410,1,0.0322516425992445,itemcf
3651,789857,2,0.0,itemcf
3773,235937,1,0.0,itemcf
3792,752195,1,0.0,itemcf
3848,304761,1,0.0,itemcf
3849,579022,1,0.19493808611781668,itemcf
3849,391880,2,0.14794309036859302,itemcf
3849,893999,3,0.0,itemcf
3849,223476,4,0.0,itemcf
3849,71357,5,0.0,itemcf
3849,442084,6,0.0,itemcf
3994,931684,1,0.08571732728708696,itemcf
3994,362953,2,0.0,itemcf
3996,671759,1,0.0,itemcf
4030,304761,1,0.0,itemcf
4040,916938,1,0.0,itemcf
4062,316514,1,0.0,itemcf
4066,67897,1,0.0,itemcf
4097,614255,1,0.2583299360454208,itemcf
4097,619445,2,0.2523232713103924,itemcf
4097,161632,3,0.0,itemcf
4130,921985,1,0.0,itemcf
4162,333159,1,0.0,itemcf
4251,741961,1,0.0,itemcf
4313,541476,1,0.0,itemcf
4329,614255,1,0.08610997868180693,itemcf
4329,619445,2,0.08410775710346412,itemcf
4329,161632,3,0.0,itemcf
4365,783801,1,0.0,itemcf
4407,997507,1,0.0,itemcf
4433,822352,1,0.0,itemcf
4512,601567,1,0.0,itemcf
4543,798006,1,0.0,itemcf
4588,181387,1,0.0,itemcf
4717,221667,1,0.0,itemcf
4734,67897,1,0.0,itemcf
4783,585039,1,0.0,itemcf
4818,787949,1,0.17148508569563226,itemcf
4818,71357,2,0.1370128666876045,itemcf
4818,267380,3,0.12038247923443211,itemcf
4818,487805,4,0.11120415535624306,itemcf
4818,925737,5,0.0,itemcf
4818,391880,6,0.0,itemcf
4818,885901,7,0.0,itemcf
4818,9105,8,0.0,itemcf
4828,282291,1,0.10929723143522384,itemcf
4828,384134,2,0.0,itemcf
4830,195714,1,0.0,itemcf
4847,67897,1,0.0,itemcf
4882,815434,1,0.0,itemcf
4882,175930,2,0.0,itemcf
4896,822352,1,0.0,itemcf
4898,67897,1,0.0,itemcf
4907,735498,1,0.0,itemcf
4924,333159,1,0.0,itemcf
4937,614255,1,0.2215685266294054,itemcf
4937,619445,2,0.21641663492196095,itemcf
4937,161632,3,0.0,itemcf
4960,331763,1,0.0,itemcf
4967,541476,1,0.0,itemcf
4984,492131,1,0.0,itemcf
5044,350413,1,0.06315216057937308,itemcf
5044,893999,2,0.0,itemcf
5044,778415,3,0.0,itemcf
5055,541476,1,0.0,itemcf
5067,585039,1,0.0,itemcf
5075,350413,1,0.14238282036112368,itemcf
5075,298079,2,0.04248684291812964,itemcf
5075,846183,3,0.0,itemcf
5088,798159,1,0.0,itemcf
5143,67897,1,0.0,itemcf
5145,830098,1,0.0,itemcf
5159,789857,1,0.10198864889532573,itemcf
5159,305410,2,0.0,itemcf
5174,549956,1,0.0,itemcf
5187,416194,1,0.0,itemcf
5197,305410,1,0.11012480991653413,itemcf
5197,789857,2,0.0,itemcf
5226,798159,1,0.0,itemcf
5241,985933,1,0.0,itemcf
5252,614255,1,0.047911531142725616,itemcf
5252,619445,2,0.04679749647480534,itemcf
5252,101289,3,0.0,itemcf
5265,267380,1,0.09562320222201891,itemcf
5265,925737,2,0.0,itemcf
5383,780658,1,0.0,itemcf
5394,67897,1,0.0,itemcf
5501,549837,1,0.0,itemcf
5561,251929,1,0.0,itemcf
5562,74712,1,0.0,itemcf
5598,416194,1,0.0,itemcf
5611,304761,1,0.0,itemcf
5633,822352,1,0.0,itemcf
5638,840624,1,0.0,itemcf
5648,67897,1,0.0,itemcf
5657,218188,1,0.0,itemcf
5661,304761,1,0.0,itemcf
5664,352345,1,0.0,itemcf
5668,893999,1,0.0,itemcf
5673,873338,1,0.0,itemcf
5720,326321,1,0.12973665924166583,itemcf
5720,698318,2,0.12973665924166583,itemcf
5720,258882,3,0.0,itemcf
5738,815434,1,0.0,itemcf
5773,333159,1,0.0,itemcf
5788,953159,1,0.028277278865593693,itemcf
5788,614255,2,0.027378771991060535,itemcf
5788,619445,3,0.02674216321576872,itemcf
5788,1043094,4,0.02218308237695617,itemcf
5788,632330,5,0.0,itemcf
5807,931684,1,0.03684698473015289,itemcf
5807,362953,2,0.0,itemcf
5828,601567,1,0.0,itemcf
5903,690620,1,0.0,itemcf
5928,601567,1,0.0,itemcf
5952,304761,1,0.0,itemcf
5982,492131,1,0.0,itemcf
5984,1099253,1,0.0,itemcf
6042,67897,1,0.0,itemcf
6049,67897,1,0.0,itemcf
6062,333915,1,0.0,itemcf
6070,448776,1,0.0,itemcf
6127,931066,1,0.2674002954627414,itemcf
6127,413046,2,0.1509445559270787,itemcf
6127,998103,3,0.09982780045823567,itemcf
6127,830436,4,0.0,itemcf
6127,758374,5,0.0,itemcf
6141,524981,1,0.0,itemcf
6154,294555,1,0.0,itemcf
6213,67897,1,0.0,itemcf
6347,333159,1,0.0,itemcf
6429,304761,1,0.0,itemcf
6441,83562,1,0.0,itemcf
6486,671759,1,0.0,itemcf
6488,385046,1,0.0,itemcf
6561,468903,1,0.0,itemcf
6572,436099,1,0.0,itemcf
6590,67897,1,0.0,itemcf
6629,830098,1,0.0,itemcf
6651,86157,1,0.0,itemcf
6748,285139,1,0.0,itemcf
6755,807126,1,0.0,itemcf
6815,893999,1,0.0,itemcf
6844,67897,1,0.0,itemcf
6857,840624,1,0.0,itemcf
6870,67897,1,0.0,itemcf
6899,218188,1,0.0,itemcf
6916,601567,1,0.0,itemcf
6957,294555,1,0.0,itemcf
6983,916938,1,0.0,itemcf
7020,88361,1,0.0,itemcf
7027,327754,1,0.0,itemcf
7174,507976,1,0.04384827967652813,itemcf
7174,582176,2,0.0,itemcf
7243,789857,1,0.02561839033281632,itemcf
7243,305410,2,0.0,itemcf
7273,735498,1,0.0,itemcf
7273,549956,2,0.0,itemcf
7422,333915,1,0.0,itemcf
7430,492131,1,0.0,itemcf
7440,671759,1,0.0,itemcf
7459,183877,1,0.0,itemcf
7487,67897,1,0.0,itemcf
7532,350413,1,0.14182014792605047,itemcf
7532,778415,2,0.0,itemcf
7553,1104653,1,0.0,itemcf
7575,285139,1,0.0,itemcf
7589,830098,1,0.0,itemcf
7617,893999,1,0.0,itemcf
7679,840624,1,0.0,itemcf
7679,385046,2,0.0,itemcf
7692,442084,1,0.0,itemcf
7729,282291,1,0.1012222129647879,itemcf
7729,384134,2,0.0,itemcf
7744,74712,1,0.0,itemcf
7758,830098,1,0.0,itemcf
7791,285139,1,0.0,itemcf
7812,47934,1,0.0,itemcf
8013,798006,1,0.0,itemcf
8070,888466,1,0.0,itemcf
8075,350413,1,0.2840910757655338,itemcf
8075,298079,2,0.0847723965565465,itemcf
8075,215089,3,0.0,itemcf
8075,846183,4,0.0,itemcf
8084,671759,1,0.0,itemcf
8090,67897,1,0.0,itemcf
8107,783801,1,0.0,itemcf
8141,671759,1,0.0,itemcf
8144,1099253,1,0.0,itemcf
8155,780658,1,0.0,itemcf
8162,305410,1,0.06435048707411752,itemcf
8162,789857,2,0.0,itemcf
8164,822352,1,0.0,itemcf
8168,822352,1,0.0,itemcf
8169,259995,1,0.0,itemcf
8195,931066,1,0.21240360465967068,itemcf
8195,413046,2,0.119899522650797,itemcf
8195,998103,3,0.07929604051439815,itemcf
8195,830436,4,0.0,itemcf
8195,758374,5,0.0,itemcf
8207,304761,1,0.0,itemcf
8253,137298,1,0.0,itemcf
8256,448776,1,0.0,itemcf
8261,931684,1,0.18232130886065567,itemcf
8261,974222,2,0.10802931132790013,itemcf
8261,391880,3,0.09153871613235985,itemcf
8261,822957,4,0.08553974521165418,itemcf
8261,885901,5,0.0,itemcf
8261,1076627,6,0.0,itemcf
8267,729209,1,0.0,itemcf
8336,333915,1,0.0,itemcf
8368,922514,1,0.0,itemcf
8449,783631,1,0.0,itemcf
8470,137298,1,0.0,itemcf
8490,47934,1,0.0,itemcf
8514,953159,1,0.09655415070559166,itemcf
8514,614255,2,0.09348615506902272,itemcf
8514,619445,3,0.09131242329227747,itemcf
8514,1043094,4,0.07574521894839371,itemcf
8514,632330,5,0.0,itemcf
8528,787949,1,0.09673331598334725,itemcf
8528,350413,2,0.08320017848992667,itemcf
8528,71357,3,0.07728782286408394,itemcf
8528,487805,4,0.06272934264283185,itemcf
8528,885901,5,0.05575552005196645,itemcf
8528,931684,6,0.02710619891692965,itemcf
8528,298079,7,0.0248268218405585,itemcf
8528,391880,8,0.0,itemcf
8528,362953,9,0.0,itemcf
8528,181387,10,0.0,itemcf
8528,846183,11,0.0,itemcf
8528,551228,12,0.0,itemcf
8572,492131,1,0.0,itemcf
8572,671759,2,0.0,itemcf
8596,893999,1,0.0,itemcf
8596,551228,2,0.0,itemcf
8639,741961,1,0.0,itemcf
8663,893999,1,0.0,itemcf
8733,671759,1,0.0,itemcf
8779,330097,1,0.0,itemcf
8856,783801,1,0.0,itemcf
8905,1087437,1,0.0,itemcf
8946,305410,1,0.05959619124355008,itemcf
8946,789857,2,0.0,itemcf
8975,144011,1,0.0,itemcf
9003,235937,1,0.0,itemcf
9067,893999,1,0.0,itemcf
9072,507976,1,0.04060871300466185,itemcf
9072,582176,2,0.0,itemcf
9080,333159,1,0.0,itemcf
9082,144011,1,0.0,itemcf
9120,750390,1,0.0,itemcf
9132,183877,1,0.0,itemcf
9182,562654,1,0.0,itemcf
9206,830098,1,0.0,itemcf
9284,47934,1,0.0,itemcf
9326,549956,1,0.0,itemcf
9464,931066,1,0.2674002954627414,itemcf
9464,758374,2,0.18259595566288486,itemcf
9464,830436,3,0.0,itemcf
9555,304761,1,0.0,itemcf
9555,201361,2,0.0,itemcf
9581,551228,1,0.0,itemcf
9599,333159,1,0.0,itemcf
9605,47934,1,0.0,itemcf
9631,922514,1,0.0,itemcf
9652,881383,1,0.0,itemcf
9709,636524,1,0.0,itemcf
9709,1016560,2,0.0,itemcf
9709,175930,3,0.0,itemcf
9735,47934,1,0.0,itemcf
9773,830436,1,0.16910553421997251,itemcf
9773,413046,2,0.13979258015315166,itemcf
9773,998103,3,0.09245239559227621,itemcf
9773,758374,4,0.0,itemcf
9812,585039,1,0.0,itemcf
9877,974222,1,0.06441852421215642,itemcf
9877,391880,2,0.055734102990852866,itemcf
9877,487805,3,0.0,itemcf
9885,215089,1,0.0,itemcf
9983,893999,1,0.0,itemcf
9991,562654,1,0.0,itemcf
10114,305410,1,0.02372567107173483,itemcf
10114,789857,2,0.0,itemcf
10153,285139,1,0.0,itemcf
10156,216025,1,0.0,itemcf
10234,492131,1,0.0,itemcf
10285,611231,1,0.0,itemcf
10352,218188,1,0.0,itemcf
10354,614255,1,0.15328336987714763,itemcf
10354,619445,2,0.1497192385712602,itemcf
10354,1045969,3,0.0,itemcf
10369,195714,1,0.0,itemcf
10423,201361,1,0.0,itemcf
10452,597616,1,0.07199964863789109,itemcf
10452,174382,2,0.0,itemcf
10455,921985,1,0.0,itemcf
10510,47934,1,0.0,itemcf
10522,47934,1,0.0,itemcf
10534,305410,1,0.021972788316957165,itemcf
10534,789857,2,0.0,itemcf
10538,388196,1,0.0,itemcf
10578,654799,1,0.0,itemcf
10589,671759,1,0.0,itemcf
10641,413046,1,0.26061161422759305,itemcf
10641,830436,2,0.1566118022713411,itemcf
10641,998103,3,0.0,itemcf
10641,758374,4,0.0,itemcf
10641,1099295,5,0.0,itemcf
10702,448776,1,0.0,itemcf
10704,921985,1,0.0,itemcf
10704,215089,2,0.0,itemcf
10704,416194,3,0.0,itemcf
10714,67897,1,0.0,itemcf
10786,416965,1,0.06519127140186427,itemcf
10786,683349,2,0.06438319206466116,itemcf
10786,201361,3,0.0,itemcf
10786,864684,4,0.0,itemcf
10790,181387,1,0.0,itemcf
10826,67897,1,0.0,itemcf
10837,893999,1,0.0,itemcf
10857,305410,1,0.07502715960265023,itemcf
10857,789857,2,0.0,itemcf
10863,218188,1,0.0,itemcf
10964,893999,1,0.0,itemcf
10984,385046,1,0.0,itemcf
11009,9105,1,0.0,itemcf
11038,216025,1,0.0,itemcf
11112,221667,1,0.0,itemcf
11202,882631,1,0.0,itemcf
11220,597616,1,0.09066024774445025,itemcf
11220,125904,2,0.0,itemcf
11234,998103,1,0.11248431922755323,itemcf
11234,758374,2,0.11104119342060559,itemcf
11234,413046,3,0.0,itemcf
11241,47934,1,0.0,itemcf
11243,886512,1,0.0,itemcf
11258,316514,1,0.0,itemcf
11262,608961,1,0.0,itemcf
11301,333159,1,0.0,itemcf
11312,551228,1,0.0,itemcf
11370,671759,1,0.0,itemcf
11400,893999,1,0.0,itemcf
11412,789857,1,0.04060241244029219,itemcf
11412,305410,2,0.0,itemcf
11421,144011,1,0.0,itemcf
11434,67897,1,0.0,itemcf
11468,551228,1,0.0,itemcf
11501,671759,1,0.0,itemcf
11511,350413,1,0.02514132796259432,itemcf
11511,778415,2,0.0,itemcf
11539,619445,1,0.3750286206540405,itemcf
11539,413584,2,0.10495603402024532,itemcf
11539,835159,3,0.09447156968717005,itemcf
11539,1045969,4,0.08935764420057063,itemcf
11539,384988,5,0.07985756103938405,itemcf
11539,632330,6,0.0687723658757395,itemcf
11539,161632,7,0.06839958735846521,itemcf
11539,101289,8,0.06031704407354491,itemcf
11539,576141,9,0.05925258591850047,itemcf
11539,614255,10,0.0,itemcf
11599,921985,1,0.0,itemcf
11656,67897,1,0.0,itemcf
11667,285139,1,0.0,itemcf
11695,1027943,1,0.08757253226323634,itemcf
11695,1017616,2,0.0,itemcf
11701,822352,1,0.0,itemcf
11707,822352,1,0.0,itemcf
11720,916938,1,0.0,itemcf
11726,201361,1,0.0,itemcf
11763,9105,1,0.0,itemcf
11772,1039510,1,0.0,itemcf
11818,251929,1,0.0,itemcf
11864,847614,1,0.0,itemcf
11886,183877,1,0.0,itemcf
11902,671759,1,0.0,itemcf
11902,1099295,2,0.0,itemcf
11910,137298,1,0.0,itemcf
11943,720483,1,0.0,itemcf
11943,541476,2,0.0,itemcf
11964,997507,1,0.0,itemcf
12012,789857,1,0.051115408801231464,itemcf
12012,305410,2,0.0,itemcf
12059,492131,1,0.0,itemcf
12072,391880,1,0.06733974750595034,itemcf
12072,885901,2,0.0,itemcf
12072,181387,3,0.0,itemcf
12164,822352,1,0.0,itemcf
12174,729209,1,0.0,itemcf
12207,388196,1,0.0,itemcf
12214,66049,1,0.0,itemcf
12265,235937,1,0.0,itemcf
12316,789857,1,0.029868850224076725,itemcf
12316,235937,2,0.0,itemcf
12316,305410,3,0.0,itemcf
12349,783801,1,0.0,itemcf
12374,541476,1,0.0,itemcf
12377,199193,1,0.0,itemcf
12380,830098,1,0.0,itemcf
12392,997507,1,0.0,itemcf
12481,654671,1,0.0,itemcf
12486,304761,1,0.0,itemcf
12497,285139,1,0.0,itemcf
12504,201361,1,0.0,itemcf
12543,385046,1,0.0,itemcf
12575,789857,1,0.04060241244029219,itemcf
12575,305410,2,0.0,itemcf
12604,886512,1,0.0,itemcf
12617,1104653,1,0.0,itemcf
12665,67897,1,0.0,itemcf
12669,492131,1,0.0,itemcf
12675,183877,1,0.0,itemcf
12677,780658,1,0.0,itemcf
12695,780658,1,0.0,itemcf
12698,780658,1,0.0,itemcf
12714,750390,1,0.0,itemcf
12740,998103,1,0.20075381456765135,itemcf
12740,830436,2,0.1450411231294925,itemcf
12740,413046,3,0.0,itemcf
12740,758374,4,0.0,itemcf
12742,305410,1,0.0,itemcf
12742,789857,2,0.0,itemcf
12747,519763,1,0.0,itemcf
12800,67897,1,0.0,itemcf
12874,136926,1,0.0,itemcf
12878,1021984,1,0.0,itemcf
12915,671759,1,0.0,itemcf
12968,729209,1,0.0,itemcf
12977,789857,1,0.04060241244029219,itemcf
12977,305410,2,0.0,itemcf
13060,251929,1,0.0,itemcf
13098,416194,1,0.0,itemcf
13118,798006,1,0.0,itemcf
13124,916938,1,0.0,itemcf
13128,251929,1,0.0,itemcf
13171,175930,1,0.0,itemcf
13180,601567,1,0.0,itemcf
13187,893999,1,0.0,itemcf
13214,67897,1,0.0,itemcf
13228,201361,1,0.0,itemcf
13244,333159,1,0.0,itemcf
13295,921985,1,0.0,itemcf
13301,305410,1,0.08101246343893863,itemcf
13301,789857,2,0.0,itemcf
13455,1021984,1,0.0,itemcf
13474,541476,1,0.0,itemcf
13488,67897,1,0.0,itemcf
13528,1112375,1,0.0,itemcf
13622,448776,1,0.0,itemcf
13638,239288,1,0.0,itemcf
13661,585039,1,0.0,itemcf
13669,195714,1,0.0,itemcf
13721,183877,1,0.0,itemcf
13742,304761,1,0.0,itemcf
13802,893999,1,0.0,itemcf
13810,9105,1,0.0,itemcf
13834,873338,1,0.0,itemcf
13937,671759,1,0.0,itemcf
14003,352345,1,0.0,itemcf
14009,304761,1,0.0,itemcf
14076,888466,1,0.0,itemcf
14133,333159,1,0.0,itemcf
14167,601567,1,0.0,itemcf
14221,807126,1,0.0,itemcf
14237,998103,1,0.052210596008314625,itemcf
14237,758374,2,0.05154075634521196,itemcf
14237,413046,3,0.0,itemcf
14237,492131,4,0.0,itemcf
14237,1099295,5,0.0,itemcf
14238,492131,1,0.0,itemcf
14273,67897,1,0.0,itemcf
14279,235937,1,0.0,itemcf
14299,886512,1,0.0,itemcf
14305,822352,1,0.0,itemcf
14309,787949,1,0.046511429569666626,itemcf
14309,71357,2,0.03716162413324644,itemcf
14309,487805,3,0.03016159812805169,itemcf
14309,885901,4,0.026808436345380812,itemcf
14309,391880,5,0.0,itemcf
14335,507976,1,0.08102503471758847,itemcf
14335,582176,2,0.0,itemcf
14389,873338,1,0.0,itemcf
14400,385046,1,0.0,itemcf
14412,751744,1,0.14055964198181947,itemcf
14412,197239,2,0.0,itemcf
14450,519763,1,0.0,itemcf
14519,304761,1,0.0,itemcf
14520,448776,1,0.0,itemcf
14565,304761,1,0.0,itemcf
14566,922514,1,0.0,itemcf
14602,218188,1,0.0,itemcf
14613,47934,1,0.0,itemcf
14667,468903,1,0.0,itemcf
14759,333159,1,0.0,itemcf
14790,67897,1,0.0,itemcf
14801,922514,1,0.0,itemcf
14830,235937,1,0.0,itemcf
14831,333915,1,0.0,itemcf
14831,798006,2,0.0,itemcf
14905,922514,1,0.0,itemcf
14931,67897,1,0.0,itemcf
14944,671759,1,0.0,itemcf
14962,239288,1,0.0,itemcf
15006,549837,1,0.0,itemcf
15030,67897,1,0.0,itemcf
15058,47934,1,0.0,itemcf
15067,350413,1,0.07950385976307862,itemcf
15067,778415,2,0.0,itemcf
15096,606985,1,0.0,itemcf
15145,821639,1,0.0,itemcf
15165,654671,1,0.0,itemcf
15167,953159,1,0.13125150182749434,itemcf
15167,614255,2,0.12708100235173692,itemcf
15167,619445,3,0.12412612616896253,itemcf
15167,1043094,4,0.1029647474559922,itemcf
15167,632330,5,0.0,itemcf
15210,492131,1,0.0,itemcf
15226,385046,1,0.0,itemcf
15235,305410,1,0.0,itemcf
15235,789857,2,0.0,itemcf
15305,551228,1,0.0,itemcf
15376,67897,1,0.0,itemcf
15378,269842,1,0.0,itemcf
15395,235937,1,0.0,itemcf
15409,350413,1,0.0984715922100958,itemcf
15409,778415,2,0.0,itemcf
15418,783801,1,0.0,itemcf
15467,893999,1,0.0,itemcf
15476,671759,1,0.0,itemcf
15507,893999,1,0.0,itemcf
15513,222610,1,0.0,itemcf
15519,74712,1,0.0,itemcf
15574,285139,1,0.0,itemcf
15601,218188,1,0.0,itemcf
15637,751744,1,0.1301749168584412,itemcf
15637,197239,2,0.0,itemcf
15643,67897,1,0.0,itemcf
15675,47934,1,0.0,itemcf
15692,846183,1,0.10672212424372875,itemcf
15692,298079,2,0.0,itemcf
15703,47934,1,0.0,itemcf
15710,468903,1,0.0,itemcf
15714,562654,1,0.0,itemcf
15725,218188,1,0.0,itemcf
15762,305410,1,0.047338937386779814,itemcf
15762,789857,2,0.0,itemcf
15816,783801,1,0.0,itemcf
15891,218188,1,0.0,itemcf
15899,480096,1,0.0,itemcf
15955,998103,1,0.035570664981254004,itemcf
15955,758374,2,0.0351143085312417,itemcf
15955,413046,3,0.0,itemcf
15983,305410,1,0.021972788316957165,itemcf
15983,67897,2,0.0,itemcf
15983,789857,3,0.0,itemcf
16010,215089,1,0.0,itemcf
16022,671759,1,0.0,itemcf
16025,597616,1,0.09789268372493415,itemcf
16025,125904,2,0.0,itemcf
16071,333159,1,0.0,itemcf
16080,305410,1,0.02561839033281632,itemcf
16080,789857,2,0.0,itemcf
16081,783631,1,0.0,itemcf
16158,304761,1,0.0,itemcf
16166,333159,1,0.0,itemcf
16201,333159,1,0.0,itemcf
16208,333159,1,0.0,itemcf
16239,304761,1,0.0,itemcf
16287,391988,1,0.0,itemcf
16308,671759,1,0.0,itemcf
16363,830436,1,0.05347586530746583,itemcf
16363,413046,2,0.044206295327560895,itemcf
16363,998103,3,0.02923601452105045,itemcf
16363,758374,4,0.0,itemcf
16363,541476,5,0.0,itemcf
16397,239288,1,0.0,itemcf
16506,830436,1,0.1450411231294925,itemcf
16506,413046,2,0.119899522650797,itemcf
