user_id,item_id,score
8,645891,1.1961252872195258
8,217528,1.1961252872195258
8,735454,1.1961252872195258
8,553162,1.1961252872195258
9,479827,1.3774989238293862
9,866946,1.3774989238293862
9,308527,1.3774989238293862
9,935016,1.3774989238293862
9,397761,1.3774989238293862
9,922630,1.3774989238293862
9,735009,1.3774989238293862
9,507506,1.3774989238293862
9,668388,1.3774989238293862
9,930970,1.3774989238293862
9,497250,1.3774989238293862
9,641092,0.8619893920440691
9,622680,0.8619893920440691
9,553974,0.8619893920440691
9,673148,0.8619893920440691
9,726582,0.8619893920440691
9,411938,0.8619893920440691
9,300754,0.8619893920440691
9,754613,0.8619893920440691
9,947880,0.8619893920440691
10,825235,0.8164965809277261
10,75717,0.8164965809277261
10,707932,0.8164965809277261
10,481361,0.8164965809277261
10,1090209,0.8164965809277261
10,934294,0.8164965809277261
10,296381,0.8164965809277261
10,434162,0.7001400420140049
10,1099232,0.6479768805973433
10,885802,0.6173732399795995
10,165761,0.6173732399795995
10,357691,0.5773502691896258
10,389425,0.5539398117742514
10,862596,0.5539398117742514
10,946139,0.5539398117742514
10,741988,0.5539398117742514
10,213403,0.5539398117742514
10,942726,0.5539398117742514
10,789357,0.5539398117742514
10,588537,0.5539398117742514
11,109432,1.8276230972405145
11,184266,1.8276230972405145
11,198032,1.8276230972405145
11,662628,1.8276230972405145
11,257952,1.8276230972405145
11,179544,1.8276230972405145
11,713449,1.8276230972405145
11,707802,1.8276230972405145
11,30829,1.8276230972405145
11,509910,1.7921318916004358
11,59492,1.6641005886756874
11,933833,1.6641005886756874
11,586012,1.6641005886756874
11,1104677,1.3815532016160055
11,610097,1.0188461622937426
11,1074445,0.9881498207652906
11,980602,0.7205691653076749
11,626680,0.7205691653076749
11,787715,0.7205691653076749
11,528259,0.7205691653076749
12,149912,0.6522622947846602
12,764637,0.6522622947846602
12,240423,0.6522622947846602
12,1064179,0.6522622947846602
12,989883,0.6522622947846602
12,887519,0.6522622947846602
12,920701,0.6522622947846602
12,757713,0.6522622947846602
12,655664,0.6522622947846602
12,435981,0.6401843996644798
12,340829,0.6401843996644798
12,248857,0.6401843996644798
12,482955,0.6401843996644798
12,732593,0.6401843996644798
12,184773,0.6401843996644798
12,193694,0.6401843996644798
12,379085,0.6401843996644798
12,624464,0.6401843996644798
12,34846,0.6401843996644798
12,426591,0.6401843996644798
13,866419,1.5905634825727915
13,186788,1.5905634825727915
13,298151,1.4915489346350133
13,626653,1.4323406479421943
13,958271,1.1864612048579193
13,585904,1.1846613270859516
13,853663,1.124698224434912
13,609838,1.103207307245428
13,398369,0.8540724369845659
13,417768,0.8540724369845659
13,828291,0.8540724369845659
13,965134,0.8540724369845659
13,358130,0.8540724369845659
13,667052,0.8540724369845659
13,899800,0.8540724369845659
13,32633,0.8540724369845659
13,836274,0.8540724369845659
13,364465,0.8540724369845659
13,372315,0.8540724369845659
13,616525,0.8540724369845659
14,842297,0.6324555320336759
14,707701,0.6324555320336759
14,206074,0.6324555320336759
14,719275,0.6324555320336759
14,122732,0.48586579810734953
14,113159,0.4216370213557839
14,906981,0.36920455445342987
14,1087437,0.0
15,202626,3.125043669494887
15,423302,2.7530517333681774
15,209448,2.7530517333681774
15,1063231,2.7530517333681774
15,1097898,2.7530517333681774
15,402835,2.7530517333681774
15,604668,2.7530517333681774
15,156355,2.7530517333681774
15,669599,2.7530517333681774
15,136398,2.7530517333681774
15,305566,2.7530517333681774
15,740346,2.7530517333681774
15,900438,2.7530517333681774
15,941152,2.7530517333681774
15,511886,2.7530517333681774
15,262154,2.7530517333681774
15,985063,2.7530517333681774
15,923527,2.7530517333681774
15,65234,2.6117741981154063
15,29458,2.577762665309658
16,680624,0.9844275755084819
16,460464,0.9844275755084819
16,675541,0.9844275755084819
16,999631,0.9844275755084819
16,573004,0.9844275755084819
16,222620,0.9844275755084819
16,738592,0.9844275755084819
16,92794,0.9844275755084819
16,445073,0.9844275755084819
16,552356,0.9844275755084819
16,226482,0.9844275755084819
16,669942,0.9844275755084819
16,592159,0.9844275755084819
16,189876,0.9844275755084819
16,936512,0.9844275755084819
16,419087,0.9844275755084819
16,261273,0.9844275755084819
16,564843,0.9844275755084819
16,10048,0.9844275755084819
16,1026807,0.9844275755084819
17,226983,1.3382159904365465
17,359042,1.3382159904365465
17,969116,1.3382159904365465
17,767600,0.8087996537786769
17,682851,0.7617258955867666
17,996114,0.7040949829282261
17,937287,0.7040949829282261
17,386863,0.7040949829282261
17,1048088,0.7040949829282261
17,245165,0.7040949829282261
17,459454,0.7040949829282261
17,535785,0.7040949829282261
17,45646,0.7040949829282261
17,858398,0.7040949829282261
17,535437,0.7040949829282261
17,360061,0.7040949829282261
17,454459,0.7040949829282261
17,1027613,0.7040949829282261
17,750348,0.7040949829282261
17,302407,0.7040949829282261
18,904285,0.9622504486493763
18,539100,0.9622504486493763
18,413033,0.9622504486493763
18,161246,0.9622504486493763
18,366850,0.9622504486493763
18,444049,0.9622504486493763
18,702735,0.9622504486493763
18,692507,0.9622504486493763
18,208329,0.9622504486493763
18,506887,0.9622504486493763
18,590818,0.9622504486493763
18,191017,0.9582986847304139
18,717838,0.9284141650970552
18,270641,0.9154172965460301
18,10207,0.7152351257047909
18,69771,0.7071067811865475
18,828350,0.7071067811865475
18,730120,0.7071067811865475
18,667958,0.7034582598541907
18,561118,0.6804138174397716
19,1038210,1.559099101004229
19,141775,1.559099101004229
19,467933,1.559099101004229
19,493319,1.559099101004229
19,148498,1.559099101004229
19,646768,1.559099101004229
19,725879,1.2076518896018897
19,797530,1.2076518896018897
19,644707,1.2076518896018897
19,272657,1.187462371331018
19,794156,1.1788941478360642
19,998897,1.1111582954073613
19,994840,1.1019936100298247
19,629179,1.0957734904182979
19,1073786,1.0720984374069396
19,278906,1.0660820364710486
19,40364,0.939982256319698
19,751273,0.8741572761215378
19,138688,0.8741572761215378
19,147993,0.8741572761215378
20,883361,0.5790529557660468
20,506324,0.5790529557660468
20,23605,0.5728127027655009
20,897143,0.2654027470586195
20,12872,0.1951863895840607
20,722697,0.1951863895840607
20,759571,0.1951863895840607
20,205251,0.1951863895840607
20,147439,0.1951863895840607
20,1011703,0.1951863895840607
20,6278,0.1951863895840607
20,644833,0.1951863895840607
20,699955,0.1951863895840607
20,1039611,0.1951863895840607
20,433476,0.1951863895840607
20,651798,0.1951863895840607
20,102582,0.1951863895840607
20,294682,0.1951863895840607
20,555465,0.1951863895840607
20,640459,0.18217396361178997
21,87133,0.0
22,225329,0.8703373210805457
22,583139,0.8703373210805457
22,27566,0.8703373210805457
22,1077288,0.8703373210805457
22,985542,0.8703373210805457
22,482252,0.8703373210805457
22,827126,0.8703373210805457
22,1017796,0.8703373210805457
22,1110921,0.8703373210805457
22,184842,0.8703373210805457
22,237373,0.8703373210805457
22,468195,0.8703373210805457
22,175085,0.8653843653484304
22,964130,0.7784533653164644
22,1052334,0.6771862724567476
22,570412,0.6154214216557874
22,1013800,0.6154214216557874
22,496252,0.5881083629719341
22,191851,0.5836198100398119
22,530549,0.5836198100398119
23,1091768,1.4798801467918874
23,574448,1.4798801467918874
23,365685,1.4798801467918874
23,428143,1.4798801467918874
23,614925,1.046433287139887
23,103600,0.9998196556933483
23,1023632,0.7460790331762726
23,103188,0.7342261649246823
23,534295,0.49484053965118785
23,694973,0.49484053965118785
23,425744,0.49484053965118785
23,410312,0.49484053965118785
23,991937,0.49484053965118785
23,408430,0.49484053965118785
23,847087,0.49484053965118785
23,1064841,0.49484053965118785
23,932624,0.49484053965118785
23,60328,0.49484053965118785
23,783236,0.49484053965118785
23,188795,0.49484053965118785
24,127174,1.0430517257682546
24,956790,1.0430517257682546
24,414182,0.7947060767758131
24,695558,0.7947060767758131
24,544421,0.7947060767758131
24,214166,0.7947060767758131
24,230922,0.7947060767758131
24,504943,0.7947060767758131
24,40437,0.7947060767758131
24,1041146,0.7947060767758131
24,628042,0.7947060767758131
24,292733,0.7947060767758131
24,141888,0.7947060767758131
24,1088212,0.7947060767758131
24,1041638,0.7947060767758131
24,170549,0.7947060767758131
24,929094,0.7947060767758131
24,762010,0.7947060767758131
24,487344,0.7947060767758131
24,694943,0.7947060767758131
25,545625,1.704433170443048
25,453833,1.6642990361612273
25,1003613,1.6642990361612273
25,914344,1.335537300592332
25,12332,1.2043451234732259
25,79637,0.8703373210805457
25,456624,0.8703373210805457
25,85081,0.8703373210805457
25,342670,0.8703373210805457
25,422846,0.8703373210805457
25,415216,0.8703373210805457
25,537932,0.8703373210805457
25,229087,0.8703373210805457
25,44333,0.8703373210805457
25,732404,0.8703373210805457
25,738068,0.8703373210805457
25,331648,0.8703373210805457
25,1069199,0.8703373210805457
25,900020,0.8703373210805457
25,1108362,0.8703373210805457
26,880409,0.9347285541186224
26,238331,0.9347285541186224
26,928378,0.9347285541186224
26,16938,0.9347285541186224
26,68331,0.9347285541186224
26,286442,0.9347285541186224
26,862289,0.9347285541186224
26,1069115,0.9347285541186224
26,870035,0.9347285541186224
26,345793,0.9347285541186224
26,504252,0.9347285541186224
26,576764,0.9347285541186224
26,119085,0.9347285541186224
26,468204,0.9347285541186224
26,628768,0.9347285541186224
26,63951,0.9347285541186224
26,576323,0.9347285541186224
26,1019385,0.9347285541186224
26,281862,0.9347285541186224
26,360552,0.9347285541186224
27,448904,0.9486832980505138
27,1072887,0.7289237356091418
27,742030,0.7289237356091418
27,533746,0.7289237356091418
27,913689,0.7289237356091418
27,136058,0.7289237356091418
27,571311,0.7289237356091418
27,1002034,0.7289237356091418
27,476047,0.7289237356091418
27,324002,0.7289237356091418
27,49019,0.7289237356091418
27,910555,0.7289237356091418
27,209978,0.7289237356091418
27,954755,0.7289237356091418
27,293893,0.7289237356091418
27,281574,0.7289237356091418
27,627466,0.7289237356091418
27,864144,0.7289237356091418
27,371691,0.7289237356091418
27,11789,0.7289237356091418
28,102170,2.9795055217177637
28,349819,2.9795055217177637
28,262161,2.9795055217177637
28,25604,2.9795055217177637
28,461264,2.9795055217177637
28,393317,2.9795055217177637
28,622831,2.9795055217177637
28,804476,2.9795055217177637
28,234780,2.7066034266570114
28,1046625,1.8632489998859216
28,604147,1.8128251439136984
28,342373,1.7619713011214344
28,422789,1.0721182875673625
28,451492,1.0721182875673625
28,1040860,1.0721182875673625
28,667644,1.0721182875673625
28,868227,0.7451459002935924
28,1040700,0.7451459002935924
28,875571,0.7071067811865475
28,111616,0.7071067811865475
29,1012404,1.9330548304236224
29,200070,1.9330548304236224
29,2530,1.9330548304236224
29,866798,1.9330548304236224
29,45416,1.9330548304236224
29,85994,1.9330548304236224
29,703888,1.9330548304236224
29,1055817,1.9330548304236224
29,978094,1.9330548304236224
29,799563,1.9330548304236224
29,723706,1.9330548304236224
29,221840,1.9330548304236224
29,415794,1.9330548304236224
29,679095,1.9330548304236224
29,307309,1.9330548304236224
29,527599,1.9330548304236224
29,477650,1.9330548304236224
29,712234,1.9330548304236224
29,146012,1.9330548304236224
29,278190,1.9330548304236224
30,942610,0.8254102276481263
30,389243,0.8254102276481263
30,480577,0.8254102276481263
30,277964,0.8254102276481263
30,725170,0.8254102276481263
30,87038,0.8254102276481263
30,129937,0.7703828791382513
30,296509,0.7703828791382513
30,969466,0.7703828791382513
30,362609,0.7703828791382513
30,868354,0.7703828791382513
30,591717,0.7703828791382513
30,978689,0.7703828791382513
30,1107273,0.7703828791382513
30,738960,0.7703828791382513
30,38658,0.7599009910062839
30,382118,0.7091782430289177
30,685177,0.7091782430289177
30,636575,0.7091782430289177
30,724384,0.6689647316224496
31,713928,0.8997338459205441
31,385200,0.8997338459205441
31,624653,0.8997338459205441
31,799058,0.8997338459205441
31,804010,0.8997338459205441
31,247145,0.8997338459205441
31,63925,0.8997338459205441
31,160285,0.8997338459205441
31,763822,0.8997338459205441
31,1043852,0.8997338459205441
31,593984,0.8997338459205441
31,809960,0.8997338459205441
31,333679,0.8997338459205441
31,552670,0.8997338459205441
31,436959,0.8997338459205441
31,129296,0.8997338459205441
31,752480,0.8997338459205441
31,104005,0.8997338459205441
31,1080149,0.8997338459205441
31,1060437,0.8997338459205441
32,271408,0.632022194859105
32,115572,0.5248454389352668
32,343451,0.48762697945536665
32,1077433,0.48762697945536665
32,796260,0.48762697945536665
32,613913,0.48762697945536665
32,1065636,0.48762697945536665
32,55425,0.48762697945536665
32,68650,0.4510646199722368
32,963169,0.44236690331600814
32,670098,0.4353812316565773
32,815947,0.4353812316565773
32,503050,0.4353812316565773
32,1000460,0.4353812316565773
32,704192,0.4353812316565773
32,1092921,0.4353812316565773
32,115984,0.4353812316565773
32,1048204,0.4353812316565773
32,867934,0.4353812316565773
32,257626,0.4353812316565773
33,636941,0.9701425001453319
33,585438,0.9701425001453319
33,107453,0.9701425001453319
33,488649,0.9701425001453319
33,25477,0.9701425001453319
33,651097,0.9701425001453319
33,390452,0.0
33,370383,0.0
33,337879,0.0
34,298026,0.0
35,23605,1.888160390597392
35,897143,0.8748460921561901
35,644833,0.6433921730733853
35,722697,0.6433921730733853
35,759571,0.6433921730733853
35,205251,0.6433921730733853
35,147439,0.6433921730733853
35,12872,0.6433921730733853
35,651798,0.6433921730733853
35,1011703,0.6433921730733853
35,102582,0.6433921730733853
35,6278,0.6433921730733853
35,433476,0.6433921730733853
35,1039611,0.6433921730733853
35,294682,0.6433921730733853
35,699955,0.6433921730733853
35,555465,0.6433921730733853
35,390836,0.6004993615351596
35,532555,0.6004993615351596
35,640459,0.6004993615351596
36,96901,3.4021531402833314
36,514567,3.4021531402833314
36,434087,3.4021531402833314
36,504198,3.4021531402833314
36,703662,3.4021531402833314
36,941620,3.4021531402833314
36,681984,3.4021531402833314
36,919014,3.4021531402833314
36,225414,3.4021531402833314
36,958761,3.4021531402833314
36,719517,3.4021531402833314
36,45051,3.4021531402833314
36,842196,3.4021531402833314
36,247748,3.4021531402833314
36,718167,3.4021531402833314
36,442185,3.4021531402833314
36,252231,3.4021531402833314
36,33037,3.4021531402833314
36,976051,3.4021531402833314
36,1013765,3.2275658615969025
37,798518,0.6560309887099408
37,693453,0.6560309887099408
37,171585,0.6560309887099408
37,135753,0.6560309887099408
37,781651,0.6560309887099408
37,768028,0.6560309887099408
37,704175,0.6560309887099408
37,1092929,0.6338800627526955
37,916738,0.46388396078531446
37,183665,0.4452172325666301
37,50558,0.3600998863776409
37,28775,0.2854841266298158
37,607823,0.27146109877652724
37,994349,0.27146109877652724
37,265488,0.27146109877652724
37,275327,0.27146109877652724
37,103179,0.27146109877652724
37,310610,0.27146109877652724
37,447340,0.27146109877652724
37,519907,0.27146109877652724
38,49654,0.8017837257372732
38,156217,0.8017837257372732
38,110548,0.8017837257372732
38,1037700,0.8017837257372732
38,620514,0.8017837257372732
38,796420,0.8017837257372732
38,523491,0.8017837257372732
38,551247,0.8017837257372732
38,997237,0.8017837257372732
38,566937,0.8017837257372732
38,292876,0.8017837257372732
38,732141,0.8017837257372732
38,112399,0.8017837257372732
38,1033085,0.8017837257372732
38,597027,0.8017837257372732
38,664297,0.8017837257372732
38,519221,0.8017837257372732
38,122408,0.8017837257372732
38,1016153,0.8017837257372732
38,559667,0.8017837257372732
39,935842,0.9200813023601174
39,980365,0.9200813023601174
39,588027,0.9200813023601174
39,490999,0.9200813023601174
39,846911,0.9200813023601174
39,409785,0.8852191991829885
39,897873,0.8852191991829885
39,419395,0.8852191991829885
39,548139,0.8852191991829885
39,113502,0.8852191991829885
39,135569,0.8852191991829885
39,875308,0.8852191991829885
39,188269,0.8852191991829885
39,127204,0.8852191991829885
39,300841,0.8852191991829885
39,1043571,0.8852191991829885
39,1085135,0.8852191991829885
39,2905,0.8852191991829885
39,986667,0.6615277614170528
39,174742,0.6364623144680723
40,697950,0.9701425001453319
40,86528,0.9701425001453319
40,926714,0.9701425001453319
40,1068974,0.9701425001453319
40,1064556,0.9701425001453319
40,682896,0.9701425001453319
40,109903,0.9701425001453319
40,351270,0.9701425001453319
40,741670,0.9701425001453319
40,925331,0.9701425001453319
40,377086,0.9701425001453319
40,322984,0.9701425001453319
40,910754,0.9701425001453319
40,359951,0.9701425001453319
40,686995,0.9701425001453319
40,393248,0.9701425001453319
40,531248,0.9701425001453319
40,745636,0.9701425001453319
40,100972,0.9701425001453319
40,722978,0.9701425001453319
41,273705,0.6504595909345545
41,984370,0.6504595909345545
41,744977,0.6504595909345545
41,641584,0.6504595909345545
41,171689,0.6504595909345545
41,586286,0.6504595909345545
41,544365,0.6504595909345545
41,366525,0.6504595909345545
41,547018,0.6504595909345545
41,203645,0.6504595909345545
41,180163,0.6504595909345545
41,1086807,0.6504595909345545
41,288057,0.6504595909345545
41,564896,0.6504595909345545
41,30485,0.6504595909345545
41,429392,0.6504595909345545
41,799387,0.6504595909345545
41,8676,0.6504595909345545
41,278034,0.6504595909345545
41,161854,0.6504595909345545
42,188746,0.0
42,408367,0.0
42,1069501,0.0
43,712259,0.6549305384178419
43,104734,0.6549305384178419
43,448516,0.6549305384178419
43,83214,0.6549305384178419
43,127840,0.6549305384178419
43,22856,0.6549305384178419
43,679786,0.6549305384178419
43,285641,0.6549305384178419
43,437964,0.6549305384178419
43,389398,0.6549305384178419
43,172962,0.6549305384178419
43,771207,0.6549305384178419
43,990642,0.6549305384178419
43,652001,0.6549305384178419
43,812563,0.6549305384178419
43,234333,0.6549305384178419
43,229294,0.6549305384178419
43,19434,0.6549305384178419
43,882364,0.6549305384178419
43,1104550,0.6549305384178419
44,75524,0.9486832980505138
44,117030,0.9486832980505138
44,104052,0.9486832980505138
44,1023865,0.9486832980505138
44,1111446,0.9486832980505138
44,441282,0.9486832980505138
44,939571,0.9486832980505138
44,147530,0.888453675863516
44,1050048,0.888453675863516
44,394866,0.888453675863516
44,715552,0.888453675863516
44,712069,0.888453675863516
44,1046202,0.8851405990321431
44,36658,0.7407971974871922
44,893055,0.7063605925801387
44,1099009,0.7050824888784722
44,369588,0.682318250360011
44,158998,0.682318250360011
44,107726,0.682318250360011
44,1051137,0.682318250360011
45,141550,2.1324292534185405
45,1052566,2.1324292534185405
45,4456,2.1324292534185405
45,262132,2.1324292534185405
45,825602,2.1324292534185405
45,198735,2.1324292534185405
45,741095,2.1324292534185405
45,1048450,2.1324292534185405
45,249324,2.1324292534185405
45,1015563,2.1324292534185405
45,1035613,2.1324292534185405
45,726701,2.1324292534185405
45,968953,2.1324292534185405
45,453110,2.1324292534185405
45,232607,2.1324292534185405
45,251728,2.1324292534185405
45,1019547,2.1324292534185405
45,702262,2.1324292534185405
45,928340,2.1324292534185405
45,1063620,2.1324292534185405
46,82270,1.62746694241347
46,272656,1.62746694241347
46,478196,1.3359960787611393
46,936203,0.6940594044189877
46,663781,0.38534092182269464
46,25019,0.38534092182269464
46,571900,0.38534092182269464
46,895782,0.38534092182269464
46,827982,0.38534092182269464
46,236128,0.3605256288393767
46,1041595,0.2724771788895026
46,111619,0.189767095070092
46,532853,0.0941944475566587
46,144640,0.0941944475566587
46,98732,0.0
46,1040429,0.0
46,658434,0.0
47,817489,2.420127964647148
47,1000985,2.420127964647148
47,1060201,2.420127964647148
47,882148,2.420127964647148
47,452254,2.420127964647148
47,174272,2.420127964647148
47,409775,2.420127964647148
47,796698,2.420127964647148
47,154539,2.420127964647148
47,127233,2.420127964647148
47,137452,2.420127964647148
47,60053,1.8316085253905086
47,312196,1.750612980764413
47,464646,1.711288895141195
47,166449,1.5355937277029068
47,246752,1.5355937277029068
47,871222,1.5355937277029068
47,553814,1.5355937277029068
47,311318,1.5355937277029068
47,435047,1.5355937277029068
48,376310,0.0
48,1090389,0.0
48,561633,0.0
49,576645,0.6350006350009526
49,685547,0.6350006350009526
49,614352,0.6350006350009526
49,1106971,0.6350006350009526
49,188073,0.6350006350009526
49,703676,0.6350006350009526
49,604877,0.6350006350009526
49,1048548,0.6350006350009526
49,121292,0.6350006350009526
49,870406,0.6177775527396749
49,11385,0.6053729184709433
49,419278,0.5973583487822318
49,100897,0.5739340073545404
49,1108551,0.5739340073545404
49,209499,0.5739340073545404
49,437168,0.5739340073545404
49,84588,0.5739340073545404
49,174311,0.5739340073545404
49,335029,0.5739340073545404
49,471999,0.5739340073545404
50,284780,0.9486832980505138
50,801415,0.9486832980505138
50,198316,0.9486832980505138
50,1063803,0.9486832980505138
50,537630,0.9486832980505138
50,9001,0.9486832980505138
50,136041,0.9486832980505138
50,779935,0.9486832980505138
50,301208,0.9486832980505138
50,488808,0.9486832980505138
50,911627,0.9486832980505138
50,854851,0.9486832980505138
50,662753,0.9486832980505138
50,883868,0.9486832980505138
50,125873,0.9486832980505138
50,261731,0.9486832980505138
50,822583,0.9486832980505138
50,308438,0.9486832980505138
50,379402,0.9121817098024457
50,285427,0.7960394825719493
51,666492,0.8207293546575957
51,823144,0.8207293546575957
51,1073253,0.8118683192827516
51,184465,0.6381723297967092
51,883970,0.6381723297967092
51,908128,0.6381723297967092
51,381894,0.6381723297967092
51,625109,0.6381723297967092
51,219906,0.6381723297967092
51,761365,0.6381723297967092
51,979731,0.6381723297967092
51,445935,0.5350715160177557
51,844237,0.5101953280371829
51,668131,0.49025756380006646
51,914302,0.48102683342383107
51,707949,0.4791119697203852
51,713705,0.4675192635864341
51,747693,0.45883848704001434
51,391880,0.4560145246116607
51,113739,0.44523650916049484
52,804613,0.8834967318296737
52,331057,0.8834967318296737
52,847000,0.8834967318296737
52,1046355,0.6965528073697987
52,964172,0.682318250360011
52,719163,0.682318250360011
52,943173,0.682318250360011
52,336805,0.682318250360011
52,789323,0.682318250360011
52,317497,0.682318250360011
52,318282,0.682318250360011
52,987229,0.682318250360011
52,385891,0.6428103290930022
52,199755,0.6247265302329149
52,461667,0.5901294223037691
52,719813,0.5768646086679298
52,611846,0.5768646086679298
52,771576,0.5739514255594317
52,819477,0.5623719412334073
52,380249,0.4739345132971515
53,400579,2.0574220434914743
53,10397,1.4954818623571282
53,521583,1.4954818623571282
53,622710,1.4954818623571282
53,16934,1.4954818623571282
53,521617,1.4954818623571282
53,98177,1.4954818623571282
53,344280,1.4954818623571282
53,141083,1.4954818623571282
53,953435,1.4954818623571282
53,783657,1.4954818623571282
53,91980,1.4954818623571282
53,1034672,1.4954818623571282
53,114441,1.4954818623571282
53,911127,1.4954818623571282
53,675276,1.4954818623571282
53,975846,1.4954818623571282
53,551527,1.4954818623571282
53,62199,1.4954818623571282
53,14118,1.422092561350719
54,1030993,0.8457709306622477
54,156931,0.8457709306622477
54,28823,0.8457709306622477
54,550329,0.8457709306622477
54,5637,0.8457709306622477
54,990881,0.8457709306622477
54,260326,0.8457709306622477
54,474314,0.8457709306622477
54,209698,0.8457709306622477
54,870371,0.8457709306622477
54,167523,0.8457709306622477
54,916717,0.8457709306622477
54,786629,0.8457709306622477
54,1002281,0.7962750672045299
54,684946,0.7962750672045299
54,58143,0.7962750672045299
54,958968,0.7962750672045299
54,227127,0.7962750672045299
54,531577,0.7962750672045299
54,337982,0.7962750672045299
55,15287,1.0407284523595168
55,332502,0.9570244044334736
55,47851,0.9570244044334736
55,76448,0.9570244044334736
55,687170,0.9570244044334736
55,658676,0.9570244044334736
55,524047,0.9570244044334736
55,502468,0.9570244044334736
55,732636,0.9570244044334736
