user_id,item_id,rank,score,source
12,480096,7,0.0,itemcf
12,1047486,8,0.0,itemcf
12,779949,9,0.0,itemcf
12,732760,10,0.0,itemcf
13,821639,1,0.0,itemcf
13,877454,2,0.0,itemcf
13,416965,3,0.0,itemcf
13,352345,4,0.0,itemcf
13,985933,5,0.0,itemcf
13,66049,6,0.0,itemcf
13,71357,7,0.0,itemcf
13,384440,8,0.0,itemcf
13,683349,9,0.0,itemcf
13,778415,10,0.0,itemcf
14,1087437,1,0.0,itemcf
15,730518,1,0.0,itemcf
15,267380,2,0.0,itemcf
15,60969,3,0.0,itemcf
15,395164,4,0.0,itemcf
15,611231,5,0.0,itemcf
15,1039486,6,0.0,itemcf
15,391880,7,0.0,itemcf
15,974222,8,0.0,itemcf
15,645640,9,0.0,itemcf
15,787949,10,0.0,itemcf
16,608042,1,0.0,itemcf
16,922514,2,0.0,itemcf
16,168714,3,0.0,itemcf
16,777572,4,0.0,itemcf
16,42232,5,0.0,itemcf
16,945837,6,0.0,itemcf
16,1108105,7,0.0,itemcf
17,847614,1,0.0,itemcf
17,136926,2,0.0,itemcf
18,304761,1,0.0,itemcf
19,671759,1,0.0,itemcf
20,221667,1,0.0,itemcf
21,67897,1,0.0,itemcf
22,856349,1,0.0,itemcf
23,893999,1,0.0,itemcf
24,66049,1,0.0,itemcf
25,218188,1,0.0,itemcf
25,541476,2,0.0,itemcf
26,787949,1,0.3959520954944761,itemcf
26,487805,2,0.0,itemcf
27,67897,1,0.0,itemcf
28,161632,1,0.0,itemcf
29,66049,1,0.0,itemcf
30,67897,1,0.0,itemcf
31,67897,1,0.0,itemcf
32,822352,1,0.0,itemcf
33,9105,1,0.0,itemcf
34,215089,1,0.0,itemcf
34,448776,2,0.0,itemcf
35,121940,1,0.0,itemcf
36,67897,1,0.0,itemcf
37,413046,1,0.0,itemcf
38,362953,1,0.05665097091318098,itemcf
38,1093392,2,0.04410805125908061,itemcf
38,893999,3,0.0,itemcf
38,931684,4,0.0,itemcf
38,1076627,5,0.0,itemcf
38,487805,6,0.0,itemcf
38,787949,7,0.0,itemcf
39,144011,1,0.0,itemcf
40,67897,1,0.0,itemcf
41,893999,1,0.0,itemcf
42,174382,1,0.0,itemcf
43,67897,1,0.0,itemcf
44,922514,1,0.0,itemcf
45,922514,1,0.0,itemcf
46,67897,1,0.0,itemcf
47,778415,1,0.0,itemcf
48,67897,1,0.0,itemcf
49,218188,1,0.0,itemcf
50,922514,1,0.0,itemcf
51,683349,1,0.0,itemcf
52,990726,1,0.0,itemcf
53,1021984,1,0.0,itemcf
54,632330,1,0.0,itemcf
55,67897,1,0.0,itemcf
56,789857,1,0.0,itemcf
57,9105,1,0.0,itemcf
58,1021984,1,0.0,itemcf
59,783801,1,0.0,itemcf
60,67897,1,0.0,itemcf
61,195714,1,0.0,itemcf
61,201361,2,0.0,itemcf
62,67897,1,0.0,itemcf
63,304761,1,0.0,itemcf
64,239288,1,0.0,itemcf
65,67897,1,0.0,itemcf
66,1099295,1,0.0,itemcf
67,67897,1,0.0,itemcf
68,1099295,1,0.0,itemcf
69,384134,1,0.0,itemcf
70,1073472,1,0.0,itemcf
71,67897,1,0.0,itemcf
72,720483,1,0.0,itemcf
73,1099253,1,0.0,itemcf
74,67897,1,0.0,itemcf
75,448776,1,0.0,itemcf
76,304761,1,0.0,itemcf
77,601567,1,0.0,itemcf
78,752195,1,0.0,itemcf
79,931684,1,0.6765947321806486,itemcf
79,362953,2,0.0,itemcf
80,333159,1,0.0,itemcf
81,67897,1,0.0,itemcf
82,953159,1,0.2479695209211443,itemcf
82,448776,2,0.0,itemcf
82,997507,3,0.0,itemcf
83,448776,1,0.0,itemcf
84,551228,1,0.0,itemcf
85,316514,1,0.0,itemcf
86,922514,1,0.0,itemcf
87,304761,1,0.0,itemcf
88,88361,1,0.0,itemcf
89,416194,1,0.0,itemcf
89,922514,2,0.0,itemcf
89,67897,3,0.0,itemcf
90,385046,1,0.0,itemcf
91,881383,1,0.0,itemcf
92,783631,1,0.0,itemcf
93,384134,1,0.0,itemcf
94,922514,1,0.0,itemcf
95,181387,1,0.0,itemcf
96,67897,1,0.0,itemcf
97,416194,1,0.0,itemcf
97,181387,2,0.0,itemcf
98,215089,1,0.0,itemcf
99,304761,1,0.0,itemcf
99,137298,2,0.0,itemcf
100,74712,1,0.0,itemcf
101,67897,1,0.0,itemcf
102,416194,1,0.0,itemcf
103,551228,1,0.0,itemcf
103,541476,2,0.0,itemcf
104,67897,1,0.0,itemcf
105,66049,1,0.0,itemcf
106,671759,1,0.0,itemcf
107,822352,1,0.0,itemcf
108,9105,1,0.0,itemcf
109,67897,1,0.0,itemcf
110,175930,1,0.0,itemcf
110,1039510,2,0.0,itemcf
111,285139,1,0.0,itemcf
112,413046,1,0.0,itemcf
113,136926,1,0.0,itemcf
114,565145,1,0.0,itemcf
114,215089,2,0.0,itemcf
115,181387,1,0.0,itemcf
116,181387,1,0.0,itemcf
117,67897,1,0.0,itemcf
118,1045969,1,0.0,itemcf
119,789857,1,0.0,itemcf
119,67897,2,0.0,itemcf
120,416194,1,0.0,itemcf
120,215089,2,0.0,itemcf
121,67897,1,0.0,itemcf
122,391880,1,0.0,itemcf
123,305410,1,0.0,itemcf
124,893999,1,0.0,itemcf
125,67897,1,0.0,itemcf
126,67897,1,0.0,itemcf
127,67897,1,0.0,itemcf
128,541476,1,0.0,itemcf
129,822352,1,0.0,itemcf
130,195714,1,0.0,itemcf
131,985492,1,0.0,itemcf
131,391880,2,0.0,itemcf
132,67897,1,0.0,itemcf
133,181387,1,0.0,itemcf
134,316514,1,0.0,itemcf
135,921985,1,0.0,itemcf
135,448776,2,0.0,itemcf
136,893999,1,0.0,itemcf
137,1087437,1,0.0,itemcf
138,67897,1,0.0,itemcf
139,304761,1,0.0,itemcf
140,304761,1,0.0,itemcf
141,893999,1,0.0,itemcf
142,67897,1,0.0,itemcf
143,304761,1,0.0,itemcf
143,654671,2,0.0,itemcf
143,977920,3,0.0,itemcf
144,953159,1,0.22964921733019641,itemcf
144,997507,2,0.0,itemcf
145,67897,1,0.0,itemcf
146,953159,1,0.5068190039150334,itemcf
146,997507,2,0.0,itemcf
147,175930,1,0.0,itemcf
148,67897,1,0.0,itemcf
149,416194,1,0.0,itemcf
149,101289,2,0.0,itemcf
150,195714,1,0.0,itemcf
151,195714,1,0.0,itemcf
152,922514,1,0.0,itemcf
153,125904,1,0.0,itemcf
153,137298,2,0.0,itemcf
154,671759,1,0.0,itemcf
155,201361,1,0.0,itemcf
156,1039510,1,0.0,itemcf
157,893999,1,0.0,itemcf
158,215089,1,0.0,itemcf
159,340004,1,0.0,itemcf
159,67897,2,0.0,itemcf
160,922514,1,0.0,itemcf
161,221667,1,0.0,itemcf
162,74712,1,0.0,itemcf
163,954296,1,0.0,itemcf
164,218188,1,0.0,itemcf
165,413046,1,0.0,itemcf
166,413046,1,0.0,itemcf
167,758374,1,0.0,itemcf
168,953159,1,0.21318744856155078,itemcf
168,997507,2,0.0,itemcf
169,492131,1,0.0,itemcf
170,881383,1,0.0,itemcf
171,893999,1,0.0,itemcf
172,181387,1,0.0,itemcf
173,597616,1,0.5988564774499332,itemcf
173,581038,2,0.0,itemcf
174,67897,1,0.0,itemcf
175,67897,1,0.0,itemcf
176,480096,1,0.0,itemcf
177,492131,1,0.0,itemcf
178,893999,1,0.0,itemcf
179,215089,1,0.0,itemcf
179,66049,2,0.0,itemcf
180,391880,1,0.0,itemcf
180,442084,2,0.0,itemcf
181,882631,1,0.0,itemcf
181,333159,2,0.0,itemcf
182,413046,1,0.0,itemcf
182,830436,2,0.0,itemcf
183,448776,1,0.0,itemcf
184,480096,1,0.0,itemcf
185,579022,1,0.0,itemcf
186,86157,1,0.0,itemcf
187,333159,1,0.0,itemcf
188,683349,1,0.0,itemcf
189,137298,1,0.0,itemcf
190,74712,1,0.0,itemcf
191,704096,1,0.0,itemcf
192,67897,1,0.0,itemcf
192,161632,2,0.0,itemcf
193,218188,1,0.0,itemcf
194,67897,1,0.0,itemcf
195,391988,1,0.0,itemcf
196,74712,1,0.0,itemcf
197,9105,1,0.0,itemcf
198,881383,1,0.0,itemcf
199,789857,1,0.0,itemcf
200,893999,1,0.0,itemcf
201,304761,1,0.0,itemcf
202,974222,1,0.0,itemcf
202,864684,2,0.0,itemcf
203,195714,1,0.0,itemcf
204,541476,1,0.0,itemcf
205,492131,1,0.0,itemcf
206,966948,1,0.0,itemcf
207,783801,1,0.0,itemcf
208,218188,1,0.0,itemcf
209,333159,1,0.0,itemcf
210,66049,1,0.0,itemcf
211,215089,1,0.0,itemcf
212,551228,1,0.0,itemcf
213,608042,1,0.0,itemcf
213,1089049,2,0.0,itemcf
214,304761,1,0.0,itemcf
214,137298,2,0.0,itemcf
215,304761,1,0.0,itemcf
216,931684,1,0.044999465720883654,itemcf
216,362953,2,0.0,itemcf
217,921985,1,0.0,itemcf
217,448776,2,0.0,itemcf
218,67897,1,0.0,itemcf
219,416194,1,0.0,itemcf
220,922514,1,0.0,itemcf
220,671759,2,0.0,itemcf
221,67897,1,0.0,itemcf
222,492131,1,0.0,itemcf
222,269842,2,0.0,itemcf
223,235937,1,0.0,itemcf
224,418361,1,0.0,itemcf
225,67897,1,0.0,itemcf
226,922514,1,0.0,itemcf
227,608042,1,0.0,itemcf
228,787949,1,0.297669203084697,itemcf
228,487805,2,0.0,itemcf
229,893999,1,0.0,itemcf
230,1099253,1,0.0,itemcf
230,67897,2,0.0,itemcf
231,67897,1,0.0,itemcf
232,442084,1,0.0,itemcf
233,1069044,1,0.0,itemcf
234,565145,1,0.0,itemcf
235,922514,1,0.0,itemcf
236,1089049,1,0.0,itemcf
237,822352,1,0.0,itemcf
238,492131,1,0.0,itemcf
239,67897,1,0.0,itemcf
240,215089,1,0.0,itemcf
240,9105,2,0.0,itemcf
241,201361,1,0.0,itemcf
242,893999,1,0.0,itemcf
243,175930,1,0.0,itemcf
244,161632,1,0.0,itemcf
245,326321,1,0.18144797179275055,itemcf
245,698318,2,0.18144797179275055,itemcf
245,406349,3,0.0,itemcf
246,977920,1,0.0,itemcf
247,916938,1,0.0,itemcf
248,221667,1,0.0,itemcf
249,67897,1,0.0,itemcf
250,304761,1,0.0,itemcf
251,67897,1,0.0,itemcf
252,201361,1,0.0,itemcf
253,67897,1,0.0,itemcf
254,215089,1,0.0,itemcf
254,67897,2,0.0,itemcf
255,316514,1,0.0,itemcf
256,235937,1,0.0,itemcf
257,197239,1,0.0,itemcf
258,730518,1,0.0,itemcf
259,830436,1,0.0,itemcf
259,758374,2,0.0,itemcf
260,442084,1,0.0,itemcf
261,47934,1,0.0,itemcf
262,608042,1,0.0,itemcf
262,67897,2,0.0,itemcf
263,893999,1,0.0,itemcf
264,215089,1,0.0,itemcf
265,783801,1,0.0,itemcf
266,215089,1,0.0,itemcf
267,67897,1,0.0,itemcf
268,218188,1,0.0,itemcf
269,925737,1,0.0,itemcf
270,1087437,1,0.0,itemcf
271,215089,1,0.0,itemcf
272,238223,1,0.0,itemcf
273,893999,1,0.0,itemcf
274,840624,1,0.0,itemcf
275,67897,1,0.0,itemcf
276,1039510,1,0.0,itemcf
277,304761,1,0.0,itemcf
278,1089049,1,0.0,itemcf
279,713383,1,0.0,itemcf
279,671759,2,0.0,itemcf
280,369683,1,0.21490284137619592,itemcf
280,269841,2,0.21490284137619592,itemcf
280,384440,3,0.0,itemcf
281,67897,1,0.0,itemcf
282,235937,1,0.0,itemcf
283,822352,1,0.0,itemcf
284,953159,1,0.2479695209211443,itemcf
284,215089,2,0.0,itemcf
284,997507,3,0.0,itemcf
285,67897,1,0.0,itemcf
286,74712,1,0.0,itemcf
287,931684,1,0.1506090967536885,itemcf
287,1093392,2,0.0,itemcf
287,1076627,3,0.0,itemcf
288,74712,1,0.0,itemcf
289,442084,1,0.0,itemcf
290,893999,1,0.0,itemcf
291,67897,1,0.0,itemcf
292,175930,1,0.0,itemcf
293,47934,1,0.0,itemcf
294,815434,1,0.0,itemcf
295,9105,1,0.0,itemcf
296,216025,1,0.0,itemcf
296,893999,2,0.0,itemcf
297,183877,1,0.0,itemcf
298,67897,1,0.0,itemcf
299,921985,1,0.0,itemcf
299,448776,2,0.0,itemcf
300,67897,1,0.0,itemcf
301,195714,1,0.0,itemcf
302,66049,1,0.0,itemcf
303,215089,1,0.0,itemcf
303,893999,2,0.0,itemcf
303,925737,3,0.0,itemcf
304,47934,1,0.0,itemcf
305,67897,1,0.0,itemcf
306,67897,1,0.0,itemcf
307,758374,1,0.0,itemcf
308,1002584,1,0.0,itemcf
309,448776,1,0.0,itemcf
309,893999,2,0.0,itemcf
310,480096,1,0.0,itemcf
311,413046,1,0.0,itemcf
312,966948,1,0.0,itemcf
313,67897,1,0.0,itemcf
314,385046,1,0.0,itemcf
315,235937,1,0.0,itemcf
316,330097,1,0.0,itemcf
317,215089,1,0.0,itemcf
318,215089,1,0.0,itemcf
319,304761,1,0.0,itemcf
320,215089,1,0.0,itemcf
320,846183,2,0.0,itemcf
320,101289,3,0.0,itemcf
321,47934,1,0.0,itemcf
322,885901,1,0.0,itemcf
323,922514,1,0.0,itemcf
323,492131,2,0.0,itemcf
324,798159,1,0.0,itemcf
324,888466,2,0.0,itemcf
325,67897,1,0.0,itemcf
326,74712,1,0.0,itemcf
327,67897,1,0.0,itemcf
328,137298,1,0.0,itemcf
329,67897,1,0.0,itemcf
330,183877,1,0.0,itemcf
331,67897,1,0.0,itemcf
332,448776,1,0.0,itemcf
333,9105,1,0.0,itemcf
334,881383,1,0.0,itemcf
335,235937,1,0.0,itemcf
336,67897,1,0.0,itemcf
337,893999,1,0.0,itemcf
338,541476,1,0.0,itemcf
339,448776,1,0.0,itemcf
340,67897,1,0.0,itemcf
341,298079,1,0.0,itemcf
341,846183,2,0.0,itemcf
341,778415,3,0.0,itemcf
342,67897,1,0.0,itemcf
343,67897,1,0.0,itemcf
344,218188,1,0.0,itemcf
345,235937,1,0.0,itemcf
346,67897,1,0.0,itemcf
347,304761,1,0.0,itemcf
348,922514,1,0.0,itemcf
349,333159,1,0.0,itemcf
350,881383,1,0.0,itemcf
351,67897,1,0.0,itemcf
352,847614,1,0.0,itemcf
353,966948,1,0.0,itemcf
354,893999,1,0.0,itemcf
355,671367,1,0.0,itemcf
356,787949,1,0.6413088572798171,itemcf
356,487805,2,0.0,itemcf
357,735498,1,0.0,itemcf
358,783801,1,0.0,itemcf
359,67897,1,0.0,itemcf
360,181387,1,0.0,itemcf
361,391988,1,0.0,itemcf
362,235937,1,0.0,itemcf
362,448776,2,0.0,itemcf
363,316514,1,0.0,itemcf
364,67897,1,0.0,itemcf
365,395164,1,0.0,itemcf
365,893999,2,0.0,itemcf
366,953159,1,0.0846704048406351,itemcf
366,565145,2,0.0,itemcf
366,893999,3,0.0,itemcf
366,997507,4,0.0,itemcf
367,67897,1,0.0,itemcf
368,195714,1,0.0,itemcf
369,201361,1,0.0,itemcf
370,585039,1,0.0,itemcf
371,480096,1,0.0,itemcf
372,304761,1,0.0,itemcf
373,195714,1,0.0,itemcf
374,67897,1,0.0,itemcf
375,551228,1,0.0,itemcf
376,183877,1,0.0,itemcf
377,168714,1,0.0,itemcf
378,918243,1,0.0,itemcf
379,671367,1,0.0,itemcf
380,304761,1,0.0,itemcf
381,67897,1,0.0,itemcf
382,886512,1,0.0,itemcf
383,67897,1,0.0,itemcf
384,1087437,1,0.0,itemcf
384,67897,2,0.0,itemcf
385,67897,1,0.0,itemcf
386,893999,1,0.0,itemcf
387,333159,1,0.0,itemcf
388,67897,1,0.0,itemcf
389,925737,1,0.0,itemcf
390,916938,1,0.0,itemcf
391,385046,1,0.0,itemcf
392,74712,1,0.0,itemcf
392,922514,2,0.0,itemcf
393,285139,1,0.0,itemcf
393,640887,2,0.0,itemcf
394,585039,1,0.0,itemcf
395,881383,1,0.0,itemcf
396,67897,1,0.0,itemcf
397,413046,1,0.0,itemcf
398,269842,1,0.0,itemcf
399,215089,1,0.0,itemcf
400,67897,1,0.0,itemcf
401,384134,1,0.0,itemcf
402,221667,1,0.0,itemcf
402,67897,2,0.0,itemcf
403,840624,1,0.0,itemcf
404,181387,1,0.0,itemcf
405,416194,1,0.0,itemcf
406,881383,1,0.0,itemcf
407,67897,1,0.0,itemcf
408,1089049,1,0.0,itemcf
409,388196,1,0.0,itemcf
410,67897,1,0.0,itemcf
411,235937,1,0.0,itemcf
412,893999,1,0.0,itemcf
413,778415,1,0.0,itemcf
414,654799,1,0.0,itemcf
415,284832,1,0.0,itemcf
416,953159,1,0.2479695209211443,itemcf
416,201361,2,0.0,itemcf
416,997507,3,0.0,itemcf
416,1043094,4,0.0,itemcf
417,789857,1,0.0,itemcf
418,9105,1,0.0,itemcf
419,997507,1,0.04947642403548463,itemcf
419,953159,2,0.0,itemcf
419,632330,3,0.0,itemcf
420,645640,1,0.38496074615634135,itemcf
420,1039486,2,0.37962357749576586,itemcf
420,953159,3,0.1448988603286155,itemcf
420,60969,4,0.0,itemcf
420,997507,5,0.0,itemcf
421,654671,1,0.0,itemcf
422,448776,1,0.0,itemcf
423,304761,1,0.0,itemcf
423,67897,2,0.0,itemcf
424,88361,1,0.0,itemcf
424,384134,2,0.0,itemcf
425,66049,1,0.0,itemcf
426,1014766,1,0.0,itemcf
427,922514,1,0.0,itemcf
428,758240,1,0.0,itemcf
429,552544,1,0.0,itemcf
429,67897,2,0.0,itemcf
430,67897,1,0.0,itemcf
430,830436,2,0.0,itemcf
431,201361,1,0.0,itemcf
431,181387,2,0.0,itemcf
432,67897,1,0.0,itemcf
433,893999,1,0.0,itemcf
434,350413,1,0.0,itemcf
435,658781,1,0.0,itemcf
436,66049,1,0.0,itemcf
437,671759,1,0.0,itemcf
438,551228,1,0.0,itemcf
439,448776,1,0.0,itemcf
439,893999,2,0.0,itemcf
440,181387,1,0.0,itemcf
441,316514,1,0.0,itemcf
442,480096,1,0.0,itemcf
443,730518,1,0.0,itemcf
443,395164,2,0.0,itemcf
443,877454,3,0.0,itemcf
444,181387,1,0.0,itemcf
445,316514,1,0.0,itemcf
446,67897,1,0.0,itemcf
447,787949,1,0.4275392381865447,itemcf
447,487805,2,0.0,itemcf
448,304761,1,0.0,itemcf
448,67897,2,0.0,itemcf
448,137298,3,0.0,itemcf
449,221667,1,0.0,itemcf
449,67897,2,0.0,itemcf
450,9105,1,0.0,itemcf
451,492131,1,0.0,itemcf
452,67897,1,0.0,itemcf
453,487805,1,0.19797604774723804,itemcf
453,787949,2,0.0,itemcf
454,787949,1,0.08510321820752151,itemcf
454,487805,2,0.0,itemcf
455,922514,1,0.0,itemcf
456,215089,1,0.0,itemcf
456,304761,2,0.0,itemcf
457,551228,1,0.0,itemcf
458,67897,1,0.0,itemcf
459,74712,1,0.0,itemcf
460,137298,1,0.0,itemcf
461,67897,1,0.0,itemcf
462,181387,1,0.0,itemcf
463,67897,1,0.0,itemcf
464,67897,1,0.0,itemcf
465,181387,1,0.0,itemcf
466,67897,1,0.0,itemcf
467,67897,1,0.0,itemcf
468,119898,1,0.0,itemcf
469,551228,1,0.0,itemcf
470,413046,1,0.0,itemcf
471,67897,1,0.0,itemcf
472,333159,1,0.0,itemcf
473,221667,1,0.0,itemcf
473,67897,2,0.0,itemcf
474,758374,1,0.0,itemcf
475,729209,1,0.0,itemcf
476,671759,1,0.0,itemcf
477,67897,1,0.0,itemcf
478,922514,1,0.0,itemcf
479,67897,1,0.0,itemcf
480,67897,1,0.0,itemcf
481,235937,1,0.0,itemcf
481,385046,2,0.0,itemcf
482,413046,1,0.0,itemcf
483,729209,1,0.0,itemcf
484,822352,1,0.0,itemcf
485,448776,1,0.0,itemcf
486,893999,1,0.0,itemcf
487,67897,1,0.0,itemcf
488,298079,1,0.0,itemcf
488,778415,2,0.0,itemcf
489,47934,1,0.0,itemcf
490,316514,1,0.0,itemcf
491,931684,1,0.5064739095940876,itemcf
491,362953,2,0.0,itemcf
492,67897,1,0.0,itemcf
493,67897,1,0.0,itemcf
494,922514,1,0.0,itemcf
495,916938,1,0.0,itemcf
496,66049,1,0.0,itemcf
497,67897,1,0.0,itemcf
498,67897,1,0.0,itemcf
499,830098,1,0.0,itemcf
500,925737,1,0.0,itemcf
501,551228,1,0.0,itemcf
502,67897,1,0.0,itemcf
503,175930,1,0.0,itemcf
503,671759,2,0.0,itemcf
504,918243,1,0.0,itemcf
505,413046,1,0.0,itemcf
506,215089,1,0.0,itemcf
506,221667,2,0.0,itemcf
506,333159,3,0.0,itemcf
507,67897,1,0.0,itemcf
508,551228,1,0.0,itemcf
509,201361,1,0.0,itemcf
510,807126,1,0.0,itemcf
511,921985,1,0.0,itemcf
512,671367,1,0.0,itemcf
512,67897,2,0.0,itemcf
513,144011,1,0.0,itemcf
514,847614,1,0.0,itemcf
515,66049,1,0.0,itemcf
516,608042,1,0.0,itemcf
517,161632,1,0.0,itemcf
518,67897,1,0.0,itemcf
519,195714,1,0.0,itemcf
520,67897,1,0.0,itemcf
521,369683,1,0.6141269683962846,itemcf
521,269841,2,0.6141269683962846,itemcf
521,384440,3,0.0,itemcf
522,235937,1,0.0,itemcf
523,66049,1,0.0,itemcf
524,807126,1,0.0,itemcf
525,121940,1,0.0,itemcf
526,780658,1,0.0,itemcf
527,66049,1,0.0,itemcf
528,9105,1,0.0,itemcf
529,974222,1,0.0,itemcf
530,235937,1,0.0,itemcf
531,235937,1,0.0,itemcf
532,215089,1,0.0,itemcf
533,893999,1,0.0,itemcf
533,67897,2,0.0,itemcf
534,67897,1,0.0,itemcf
535,74712,1,0.0,itemcf
535,779949,2,0.0,itemcf
536,221667,1,0.0,itemcf
537,221667,1,0.0,itemcf
538,221667,1,0.0,itemcf
539,918243,1,0.0,itemcf
540,67897,1,0.0,itemcf
541,181387,1,0.0,itemcf
542,67897,1,0.0,itemcf
543,783801,1,0.0,itemcf
544,216025,1,0.0,itemcf
545,783801,1,0.0,itemcf
546,67897,1,0.0,itemcf
547,66049,1,0.0,itemcf
548,885901,1,0.0,itemcf
548,442084,2,0.0,itemcf
549,787949,1,0.4275392381865447,itemcf
549,75602,2,0.0,itemcf
549,487805,3,0.0,itemcf
550,924565,1,0.0,itemcf
551,893999,1,0.0,itemcf
552,413046,1,0.0,itemcf
553,492131,1,0.0,itemcf
554,787949,1,0.15725796452475366,itemcf
554,298079,2,0.0,itemcf
554,487805,3,0.0,itemcf
554,183877,4,0.0,itemcf
555,137298,1,0.0,itemcf
556,448776,1,0.0,itemcf
556,9105,2,0.0,itemcf
557,997507,1,0.22964921733019641,itemcf
557,215089,2,0.0,itemcf
557,953159,3,0.0,itemcf
558,822352,1,0.0,itemcf
559,66049,1,0.0,itemcf
560,921985,1,0.0,itemcf
560,448776,2,0.0,itemcf
561,448776,1,0.0,itemcf
561,974222,2,0.0,itemcf
561,846183,3,0.0,itemcf
561,350413,4,0.0,itemcf
562,201361,1,0.0,itemcf
563,431722,1,0.0,itemcf
564,66049,1,0.0,itemcf
565,66049,1,0.0,itemcf
566,67897,1,0.0,itemcf
567,67897,1,0.0,itemcf
568,221667,1,0.0,itemcf
569,822352,1,0.0,itemcf
570,881383,1,0.0,itemcf
571,925737,1,0.0,itemcf
572,873338,1,0.0,itemcf
573,101289,1,0.0,itemcf
574,1069044,1,0.0,itemcf
575,304761,1,0.0,itemcf
576,304761,1,0.0,itemcf
577,181387,1,0.0,itemcf
578,67897,1,0.0,itemcf
578,137298,2,0.0,itemcf
579,195714,1,0.0,itemcf
580,741961,1,0.0,itemcf
581,181387,1,0.0,itemcf
582,1093392,1,0.7325583340962094,itemcf
582,298079,2,0.0,itemcf
582,931684,3,0.0,itemcf
582,362953,4,0.0,itemcf
582,86157,5,0.0,itemcf
583,671759,1,0.0,itemcf
584,125904,1,0.0,itemcf
585,638626,1,0.0,itemcf
586,480096,1,0.0,itemcf
586,67897,2,0.0,itemcf
587,9105,1,0.0,itemcf
587,893999,2,0.0,itemcf
588,391988,1,0.0,itemcf
589,67897,1,0.0,itemcf
590,251929,1,0.0,itemcf
590,175930,2,0.0,itemcf
591,922514,1,0.0,itemcf
592,787949,1,0.11568560355472408,itemcf
592,487805,2,0.0,itemcf
593,1104653,1,0.0,itemcf
594,712042,1,0.0,itemcf
595,67897,1,0.0,itemcf
596,384134,1,0.0,itemcf
597,67897,1,0.0,itemcf
597,218188,2,0.0,itemcf
598,333159,1,0.0,itemcf
599,67897,1,0.0,itemcf
600,601567,1,0.0,itemcf
601,183877,1,0.0,itemcf
601,758374,2,0.0,itemcf
602,75602,1,0.0,itemcf
603,925737,1,0.0,itemcf
604,304761,1,0.0,itemcf
605,294555,1,0.0,itemcf
606,66049,1,0.0,itemcf
607,886512,1,0.0,itemcf
608,922514,1,0.0,itemcf
609,384134,1,0.0,itemcf
610,235937,1,0.0,itemcf
611,144011,1,0.0,itemcf
612,67897,1,0.0,itemcf
613,671759,1,0.0,itemcf
614,67897,1,0.0,itemcf
615,1099253,1,0.0,itemcf
616,137298,1,0.0,itemcf
617,259995,1,0.0,itemcf
